label,text_a,text_b
0,hardware#quality,入手N7108一个月，以下是本人的一些感受，供将要购买7108的基友参考：1，当初为了可以上TD网络及移动3G，选择入手N7108，结果发现非常的坑爹。不能无线充电，没有FM模块。虽然无线充电功能现在是一个鸡肋，显摆多过实际用途，但无故被阉割了还是很不爽。当然，免费500M的TD网络还是不错的，下载速度大概170-190K。2，没有谷歌服务框架。不过后来装了谷歌安装器及电子市场之后还是解决了玩游戏闪退的问题。3，通话声音实在太小。话筒还可以，听筒实在不敢恭维，在论坛有找到解决的方案，但没有尝试，不知道有没有用。4，WIFI连接不稳定，偶尔会出现掉线的情况，以前用IPHONE没有试过这样的情况。而且断开WIFI之后会重复那句令人很烦的话让你确认是否使用移动数据连接，设计的本意很好，但是如果频繁掉线，频繁提示，会很烦，不知道其他机型会不会有同样的问题。5，应用病毒广告很多。入手手机第一个星期就无辜被移动扣除游戏费用5.99元，虽然经过投诉之后移动答应返还话费，但还是非常不爽。不过不想因为流氓软件或自己误操作导致扣费的机友，可以打电话给移动，要求关闭手机梦网支付功能（不影响手机的正常使用，包括一些自己定制的增值服务）6，从HTC G6 到IPHONE4到IPHONE4S再到现在的N7108，感觉IOS系统在流程性及安全性方面做得更好。而N7108就更智能，S-PEN的好处相信不需要多说，还是一些非常人性化的功能，比如短信中拿起手机会拨打电话，去外地旅游，收到漫游信号时，会自动开启漫游模式，出现双时钟......
0,multimedia_devices#connectivity,入手N7108一个月，以下是本人的一些感受，供将要购买7108的基友参考：1，当初为了可以上TD网络及移动3G，选择入手N7108，结果发现非常的坑爹。不能无线充电，没有FM模块。虽然无线充电功能现在是一个鸡肋，显摆多过实际用途，但无故被阉割了还是很不爽。当然，免费500M的TD网络还是不错的，下载速度大概170-190K。2，没有谷歌服务框架。不过后来装了谷歌安装器及电子市场之后还是解决了玩游戏闪退的问题。3，通话声音实在太小。话筒还可以，听筒实在不敢恭维，在论坛有找到解决的方案，但没有尝试，不知道有没有用。4，WIFI连接不稳定，偶尔会出现掉线的情况，以前用IPHONE没有试过这样的情况。而且断开WIFI之后会重复那句令人很烦的话让你确认是否使用移动数据连接，设计的本意很好，但是如果频繁掉线，频繁提示，会很烦，不知道其他机型会不会有同样的问题。5，应用病毒广告很多。入手手机第一个星期就无辜被移动扣除游戏费用5.99元，虽然经过投诉之后移动答应返还话费，但还是非常不爽。不过不想因为流氓软件或自己误操作导致扣费的机友，可以打电话给移动，要求关闭手机梦网支付功能（不影响手机的正常使用，包括一些自己定制的增值服务）6，从HTC G6 到IPHONE4到IPHONE4S再到现在的N7108，感觉IOS系统在流程性及安全性方面做得更好。而N7108就更智能，S-PEN的好处相信不需要多说，还是一些非常人性化的功能，比如短信中拿起手机会拨打电话，去外地旅游，收到漫游信号时，会自动开启漫游模式，出现双时钟......
0,software#operation_performance,入手N7108一个月，以下是本人的一些感受，供将要购买7108的基友参考：1，当初为了可以上TD网络及移动3G，选择入手N7108，结果发现非常的坑爹。不能无线充电，没有FM模块。虽然无线充电功能现在是一个鸡肋，显摆多过实际用途，但无故被阉割了还是很不爽。当然，免费500M的TD网络还是不错的，下载速度大概170-190K。2，没有谷歌服务框架。不过后来装了谷歌安装器及电子市场之后还是解决了玩游戏闪退的问题。3，通话声音实在太小。话筒还可以，听筒实在不敢恭维，在论坛有找到解决的方案，但没有尝试，不知道有没有用。4，WIFI连接不稳定，偶尔会出现掉线的情况，以前用IPHONE没有试过这样的情况。而且断开WIFI之后会重复那句令人很烦的话让你确认是否使用移动数据连接，设计的本意很好，但是如果频繁掉线，频繁提示，会很烦，不知道其他机型会不会有同样的问题。5，应用病毒广告很多。入手手机第一个星期就无辜被移动扣除游戏费用5.99元，虽然经过投诉之后移动答应返还话费，但还是非常不爽。不过不想因为流氓软件或自己误操作导致扣费的机友，可以打电话给移动，要求关闭手机梦网支付功能（不影响手机的正常使用，包括一些自己定制的增值服务）6，从HTC G6 到IPHONE4到IPHONE4S再到现在的N7108，感觉IOS系统在流程性及安全性方面做得更好。而N7108就更智能，S-PEN的好处相信不需要多说，还是一些非常人性化的功能，比如短信中拿起手机会拨打电话，去外地旅游，收到漫游信号时，会自动开启漫游模式，出现双时钟......
1,os#design_features,入手N7108一个月，以下是本人的一些感受，供将要购买7108的基友参考：1，当初为了可以上TD网络及移动3G，选择入手N7108，结果发现非常的坑爹。不能无线充电，没有FM模块。虽然无线充电功能现在是一个鸡肋，显摆多过实际用途，但无故被阉割了还是很不爽。当然，免费500M的TD网络还是不错的，下载速度大概170-190K。2，没有谷歌服务框架。不过后来装了谷歌安装器及电子市场之后还是解决了玩游戏闪退的问题。3，通话声音实在太小。话筒还可以，听筒实在不敢恭维，在论坛有找到解决的方案，但没有尝试，不知道有没有用。4，WIFI连接不稳定，偶尔会出现掉线的情况，以前用IPHONE没有试过这样的情况。而且断开WIFI之后会重复那句令人很烦的话让你确认是否使用移动数据连接，设计的本意很好，但是如果频繁掉线，频繁提示，会很烦，不知道其他机型会不会有同样的问题。5，应用病毒广告很多。入手手机第一个星期就无辜被移动扣除游戏费用5.99元，虽然经过投诉之后移动答应返还话费，但还是非常不爽。不过不想因为流氓软件或自己误操作导致扣费的机友，可以打电话给移动，要求关闭手机梦网支付功能（不影响手机的正常使用，包括一些自己定制的增值服务）6，从HTC G6 到IPHONE4到IPHONE4S再到现在的N7108，感觉IOS系统在流程性及安全性方面做得更好。而N7108就更智能，S-PEN的好处相信不需要多说，还是一些非常人性化的功能，比如短信中拿起手机会拨打电话，去外地旅游，收到漫游信号时，会自动开启漫游模式，出现双时钟......
1,phone#design_features,入手N7108一个月，以下是本人的一些感受，供将要购买7108的基友参考：1，当初为了可以上TD网络及移动3G，选择入手N7108，结果发现非常的坑爹。不能无线充电，没有FM模块。虽然无线充电功能现在是一个鸡肋，显摆多过实际用途，但无故被阉割了还是很不爽。当然，免费500M的TD网络还是不错的，下载速度大概170-190K。2，没有谷歌服务框架。不过后来装了谷歌安装器及电子市场之后还是解决了玩游戏闪退的问题。3，通话声音实在太小。话筒还可以，听筒实在不敢恭维，在论坛有找到解决的方案，但没有尝试，不知道有没有用。4，WIFI连接不稳定，偶尔会出现掉线的情况，以前用IPHONE没有试过这样的情况。而且断开WIFI之后会重复那句令人很烦的话让你确认是否使用移动数据连接，设计的本意很好，但是如果频繁掉线，频繁提示，会很烦，不知道其他机型会不会有同样的问题。5，应用病毒广告很多。入手手机第一个星期就无辜被移动扣除游戏费用5.99元，虽然经过投诉之后移动答应返还话费，但还是非常不爽。不过不想因为流氓软件或自己误操作导致扣费的机友，可以打电话给移动，要求关闭手机梦网支付功能（不影响手机的正常使用，包括一些自己定制的增值服务）6，从HTC G6 到IPHONE4到IPHONE4S再到现在的N7108，感觉IOS系统在流程性及安全性方面做得更好。而N7108就更智能，S-PEN的好处相信不需要多说，还是一些非常人性化的功能，比如短信中拿起手机会拨打电话，去外地旅游，收到漫游信号时，会自动开启漫游模式，出现双时钟......
1,software#operation_performance,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
1,os#operation_performance,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
1,phone#design_features,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
0,phone#design_features,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
0,software#operation_performance,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
0,software#operation_performance,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
1,display#design_features,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
1,os#design_features,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
1,multimedia_devices#operation_performance,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
1,software#design_features,分享iphone 5优缺点以及使用感受优点：iPhone5比4S还快很多。。具体什么跑分我是不知道，我是从平时看彩信上发现的。平时来一个彩信，4S上我打开得等几秒，iPhone5我直接就打开了。另外一个就是滑动速度啊，切换速度啊。快了不少，对了还有看视频的时候，原来1080P的电影有时候会有点卡，现在基本是没有了。安卓上分为双核四核，我觉得这个性能完全可以秒杀安卓的双核和四核了。苹果手机其实卖的最好，我个人觉得外观是一个很重要的因素。iPhone5也是一样，它确实很好看，设计也很棒，正面是4寸屏，背面是双层双色差的设计，边框是铝合金。但相对之前的iPhone4/4S来说我感觉反而失去了点质感，太轻了。而且不得不说的是，所谓iPhone5掉漆门还好我没遇到万幸下呵呵。缺点：iOS6取消了谷歌地图，用的是苹果自己的地图，在地点上还挺详细，但是实际效果太差了！！经常偏离玩漂移啊。。我明明在KFC里面，能给我显示到我在旁边公园的水池里，擦！建议大家换别的地图。另外一个就是iPhone5现在很多软件还不兼容，不是说用不了。而是说运行起来上下有黑边，漏空一部分。（因为之前的分辨率都是960x640，现在是1136x640）最后忘记说了，iPhone手机是一直不支持手机当U盘的。。。iPhone5也是一样。。总结：首先是外观啊，然后是系统啊，拍照啊等等。。iPhone5延续了之前的风格，该提升的地方都做了提升，让苹果手机越来越完美，它的应用程序，流畅度和易用性真的是目前手机里做的不错的了。可是也希望在材质和做工上能延续之前的风格，别出现什么掉漆等等。
1,phone#design_features,"诺基亚Lumia 920抢先入手及使用一周感受！1）机子比想象中的更大，比想象中的更漂亮，没觉得有多重，磨砂后背手感巨佳。做工非常好，正面光洁的玻璃，侧面泛着黑光的陶瓷按键，背面镶嵌在一片蓝色中的锆质镜头，加上底部精细的透音孔，组合在一起有很强的艺术品般的感染力。没发现机背能按凹的现象（强烈质疑有人能把它按凹，这得吃多少罐菠菜?!）2）用习惯了ios，第一次用WP系统，估计要段时间才能熟练操作。动态磁贴很有个性，实验室一帮家伙围过来，iPhone 4s, iPhone 5, Nexus 4, galaxy note 2往桌上一字铺开，920一看就是最扎眼的，风格独树一帜。3）相机确实很牛，主要倒没关注画质，摄相模式时手故意轻轻晃抖，拍出的录相能保持稳定不动，但剧烈抖动时录相也会抖。4）屏幕用钥匙尖就能操控自如，设置为正常敏感度后仍觉得有点过于敏感，手经常无意识碰到右下角打开搜索页面…5）研究了下网络，在4G LET网与WiFi同时打开时，系统默认使用WiFi以节省流量。半天不用锁屏后WiFi会自动断开，但是如果在下载东西，我拿下载地图试的，锁屏后WiFi不会断开。6）诺基亚地图确实不错，显示精确到了我公寓的名字。GPS导航具备我的gamin GPS的一切功能，限速都有，以后gamin也就开车专用了…7）城市万花筒很好玩很实用，拿着手机对着一个方向，就会在摄像镜头中立体浮现显示那个方向存在的餐厅，景点什么的，并标注了距离，再点击就显示详细信息，客户评级啥的，可以直接导航。在室内用这些资料悬浮在室内取景里，室外直接就悬浮显示在建筑上，可以当测距仪用了…8）音乐播放比我的thinkpad T520音效更好，开得巨响也没有破音。9）made in China(世界工场它想关门都难哇)10）不足：不停地玩，电池耗电速度比ipad快。操作系统复杂，没有ios傻瓜好用，但是我能接受。重力感应不能锁屏，不过玩一会就习惯了。加入hotmail邮箱后所有联系人全自动添加到通讯录中了，其实我只想要带电话号码的通讯录…搞得通讯录像MSN…不爽。操作系统要适应一段时间。等大家都入手了，再一起交流学习。之前预谋过iPhone5（怕掉漆，又不想要白的），直到看到lumia920后激动的心就没有停止跳动过…无论它是诺基亚最后的背影，还是归来王者的前锋，它的历史地位无可捍动。誉满天下谤满天下，这样有纪念意义的话题手机，不弄一个咋对得起大好人生哇…"
1,phone#design_features,"诺基亚Lumia 920抢先入手及使用一周感受！1）机子比想象中的更大，比想象中的更漂亮，没觉得有多重，磨砂后背手感巨佳。做工非常好，正面光洁的玻璃，侧面泛着黑光的陶瓷按键，背面镶嵌在一片蓝色中的锆质镜头，加上底部精细的透音孔，组合在一起有很强的艺术品般的感染力。没发现机背能按凹的现象（强烈质疑有人能把它按凹，这得吃多少罐菠菜?!）2）用习惯了ios，第一次用WP系统，估计要段时间才能熟练操作。动态磁贴很有个性，实验室一帮家伙围过来，iPhone 4s, iPhone 5, Nexus 4, galaxy note 2往桌上一字铺开，920一看就是最扎眼的，风格独树一帜。3）相机确实很牛，主要倒没关注画质，摄相模式时手故意轻轻晃抖，拍出的录相能保持稳定不动，但剧烈抖动时录相也会抖。4）屏幕用钥匙尖就能操控自如，设置为正常敏感度后仍觉得有点过于敏感，手经常无意识碰到右下角打开搜索页面…5）研究了下网络，在4G LET网与WiFi同时打开时，系统默认使用WiFi以节省流量。半天不用锁屏后WiFi会自动断开，但是如果在下载东西，我拿下载地图试的，锁屏后WiFi不会断开。6）诺基亚地图确实不错，显示精确到了我公寓的名字。GPS导航具备我的gamin GPS的一切功能，限速都有，以后gamin也就开车专用了…7）城市万花筒很好玩很实用，拿着手机对着一个方向，就会在摄像镜头中立体浮现显示那个方向存在的餐厅，景点什么的，并标注了距离，再点击就显示详细信息，客户评级啥的，可以直接导航。在室内用这些资料悬浮在室内取景里，室外直接就悬浮显示在建筑上，可以当测距仪用了…8）音乐播放比我的thinkpad T520音效更好，开得巨响也没有破音。9）made in China(世界工场它想关门都难哇)10）不足：不停地玩，电池耗电速度比ipad快。操作系统复杂，没有ios傻瓜好用，但是我能接受。重力感应不能锁屏，不过玩一会就习惯了。加入hotmail邮箱后所有联系人全自动添加到通讯录中了，其实我只想要带电话号码的通讯录…搞得通讯录像MSN…不爽。操作系统要适应一段时间。等大家都入手了，再一起交流学习。之前预谋过iPhone5（怕掉漆，又不想要白的），直到看到lumia920后激动的心就没有停止跳动过…无论它是诺基亚最后的背影，还是归来王者的前锋，它的历史地位无可捍动。誉满天下谤满天下，这样有纪念意义的话题手机，不弄一个咋对得起大好人生哇…"
1,hardware#design_features,"诺基亚Lumia 920抢先入手及使用一周感受！1）机子比想象中的更大，比想象中的更漂亮，没觉得有多重，磨砂后背手感巨佳。做工非常好，正面光洁的玻璃，侧面泛着黑光的陶瓷按键，背面镶嵌在一片蓝色中的锆质镜头，加上底部精细的透音孔，组合在一起有很强的艺术品般的感染力。没发现机背能按凹的现象（强烈质疑有人能把它按凹，这得吃多少罐菠菜?!）2）用习惯了ios，第一次用WP系统，估计要段时间才能熟练操作。动态磁贴很有个性，实验室一帮家伙围过来，iPhone 4s, iPhone 5, Nexus 4, galaxy note 2往桌上一字铺开，920一看就是最扎眼的，风格独树一帜。3）相机确实很牛，主要倒没关注画质，摄相模式时手故意轻轻晃抖，拍出的录相能保持稳定不动，但剧烈抖动时录相也会抖。4）屏幕用钥匙尖就能操控自如，设置为正常敏感度后仍觉得有点过于敏感，手经常无意识碰到右下角打开搜索页面…5）研究了下网络，在4G LET网与WiFi同时打开时，系统默认使用WiFi以节省流量。半天不用锁屏后WiFi会自动断开，但是如果在下载东西，我拿下载地图试的，锁屏后WiFi不会断开。6）诺基亚地图确实不错，显示精确到了我公寓的名字。GPS导航具备我的gamin GPS的一切功能，限速都有，以后gamin也就开车专用了…7）城市万花筒很好玩很实用，拿着手机对着一个方向，就会在摄像镜头中立体浮现显示那个方向存在的餐厅，景点什么的，并标注了距离，再点击就显示详细信息，客户评级啥的，可以直接导航。在室内用这些资料悬浮在室内取景里，室外直接就悬浮显示在建筑上，可以当测距仪用了…8）音乐播放比我的thinkpad T520音效更好，开得巨响也没有破音。9）made in China(世界工场它想关门都难哇)10）不足：不停地玩，电池耗电速度比ipad快。操作系统复杂，没有ios傻瓜好用，但是我能接受。重力感应不能锁屏，不过玩一会就习惯了。加入hotmail邮箱后所有联系人全自动添加到通讯录中了，其实我只想要带电话号码的通讯录…搞得通讯录像MSN…不爽。操作系统要适应一段时间。等大家都入手了，再一起交流学习。之前预谋过iPhone5（怕掉漆，又不想要白的），直到看到lumia920后激动的心就没有停止跳动过…无论它是诺基亚最后的背影，还是归来王者的前锋，它的历史地位无可捍动。誉满天下谤满天下，这样有纪念意义的话题手机，不弄一个咋对得起大好人生哇…"
